id,text,created_at,edit_history_tweet_ids
['1749915089585741856'],2024-01-23T22:00:43.000Z,"Chelsea 6 : 1 Middlesbrough

▪ xG: 2.05 - 0.26
▪ xThreat: 1.3 - 0.67
▪ Possession: 61.0% - 39.0%
▪ Field Tilt: 62.3% - 37.7%
▪ Def Action Height: 49.5 - 39.0 https://t.co/OI1XYX8seb",1749915089585741856
['1749549423598948532'],2024-01-22T21:47:42.000Z,"Brighton 0 : 0 Wolves

▪ xG: 1.46 - 1.11
▪ xThreat: 2.5 - 0.6
▪ Possession: 71.4% - 28.6%
▪ Field Tilt: 81.1% - 18.9%
▪ Def Action Height: 50.8 - 34.8

#msbot_eng #epl https://t.co/ITK6ozCGd1",1749549423598948532
['1749186514846908701'],2024-01-21T21:45:38.000Z,"Mohamed Kaba vs. Juventus

Successful Passes: 37
Expected Threat: 0.24
Progression via pass: 4.75
Progression via carry: 1.19 https://t.co/cRFtLOT7NY",1749186514846908701
['1749186501995597855'],2024-01-21T21:45:35.000Z,"Lecce 0 : 3 Juventus

▪ Pass directness: 27.7 - 33.9
▪ 10+ pass sequences: 20 - 16
▪ Goalkick length: 13.3 - 31.6
▪ Goalkick progr.: 20.6 - 49.9 https://t.co/S4jzZgZZlM",1749186501995597855
['1749186453110923549'],2024-01-21T21:45:23.000Z,"Lecce 0 : 3 Juventus

▪ Penbox shots: 4 - 13
▪ Deep completions: 8 - 15
▪ Buildup completion: 87.1% - 82.6%
▪ PPDA: 12.8 - 11.7
▪ High turnovers: 8 - 3 https://t.co/XhaUTACb1F",1749186453110923549
['1749186386199191603'],2024-01-21T21:45:07.000Z,"Lecce 0 : 3 Juventus

▪ xG: 0.72 - 2.64
▪ xThreat: 1.37 - 2.49
▪ Possession: 51.3% - 48.7%
▪ Field Tilt: 47.2% - 52.8%
▪ Def Action Height: 44.7 - 47.4

#msbot_ita #seriea https://t.co/om819wIqDs",1749186386199191603
['1749155302161932793'],2024-01-21T19:41:36.000Z,"Frenkie de Jong vs. Real Betis

Successful Passes: 97
Expected Threat: 0.27
Progression via pass: 7.34
Progression via carry: 2.64 https://t.co/CXsJ1A3xwv",1749155302161932793
['1749155286697550017'],2024-01-21T19:41:32.000Z,"Real Betis 2 : 4 Barcelona

▪ Pass directness: 35.3 - 33.2
▪ 10+ pass sequences: 8 - 24
▪ Goalkick length: 44.8 - 14.3
▪ Goalkick progr.: 30.6 - 46.7 https://t.co/YMDb3pwZ8r",1749155286697550017
['1749155239150919977'],2024-01-21T19:41:21.000Z,"Real Betis 2 : 4 Barcelona

▪ Penbox shots: 7 - 8
▪ Deep completions: 8 - 10
▪ Buildup completion: 84.5% - 88.1%
▪ PPDA: 17.2 - 6.0
▪ High turnovers: 4 - 2 https://t.co/Vdpy0MhPvt",1749155239150919977
['1749155197295935778'],2024-01-21T19:41:11.000Z,"Real Betis 2 : 4 Barcelona

▪ xG: 1.84 - 2.79
▪ xThreat: 1.15 - 1.27
▪ Possession: 36.7% - 63.3%
▪ Field Tilt: 43.5% - 56.5%
▪ Def Action Height: 44.1 - 42.3

#msbot_spa #laliga https://t.co/y2IbzN0KzM",1749155197295935778
['1749137953740485015'],2024-01-21T18:32:40.000Z,"Joe Gomez vs. Bournemouth

Successful Passes: 50
Expected Threat: 0.31
Progression via pass: 3.79
Progression via carry: 1.44 https://t.co/TAia33HdOH",1749137953740485015
['1749137941732176062'],2024-01-21T18:32:37.000Z,"Bournemouth 0 : 4 Liverpool

▪ Pass directness: 37.6 - 32.4
▪ 10+ pass sequences: 4 - 20
▪ Goalkick length: 50.3 - 20.9
▪ Goalkick progr.: 24.8 - 52.7 https://t.co/S6P1Q4s410",1749137941732176062
['1749137894613401765'],2024-01-21T18:32:26.000Z,"Bournemouth 0 : 4 Liverpool

▪ Penbox shots: 4 - 8
▪ Deep completions: 13 - 17
▪ Buildup completion: 70.9% - 82.0%
▪ PPDA: 10.4 - 6.0
▪ High turnovers: 9 - 6 https://t.co/TD29AoQ3JE",1749137894613401765
['1749137848698343922'],2024-01-21T18:32:15.000Z,"Bournemouth 0 : 4 Liverpool

▪ xG: 0.97 - 1.51
▪ xThreat: 1.22 - 1.8
▪ Possession: 39.8% - 60.2%
▪ Field Tilt: 44.1% - 55.9%
▪ Def Action Height: 40.7 - 42.9

#msbot_eng #epl https://t.co/xQRz2ekoTT",1749137848698343922
['1749120735573057728'],2024-01-21T17:24:15.000Z,"Toni Kroos vs. Almeria

Successful Passes: 75
Expected Threat: 0.39
Progression via pass: 7.05
Progression via carry: 3.44 https://t.co/rrwet2Dpre",1749120735573057728
['1749120720054137236'],2024-01-21T17:24:11.000Z,"Real Madrid 3 : 2 Almeria

▪ Pass directness: 31.5 - 39.9
▪ 10+ pass sequences: 23 - 3
▪ Goalkick length: 25.6 - 61.9
▪ Goalkick progr.: 54.4 - 10.0 https://t.co/DLeM5wnNdS",1749120720054137236
['1749120677444260138'],2024-01-21T17:24:01.000Z,"Real Madrid 3 : 2 Almeria

▪ Penbox shots: 12 - 3
▪ Deep completions: 18 - 6
▪ Buildup completion: 88.0% - 61.4%
▪ PPDA: 4.7 - 16.1
▪ High turnovers: 10 - 2 https://t.co/A8vxkNiyYh",1749120677444260138
['1749120625090994393'],2024-01-21T17:23:48.000Z,"Real Madrid 3 : 2 Almeria

▪ xG: 2.93 - 0.61
▪ xThreat: 2.23 - 0.71
▪ Possession: 73.1% - 26.9%
▪ Field Tilt: 83.1% - 16.9%
▪ Def Action Height: 60.0 - 34.7

#msbot_spa #laliga https://t.co/pB8BI6K8ZV",1749120625090994393
['1749116935412007193'],2024-01-21T17:09:09.000Z,"Konrad Laimer vs. Werder Bremen

Successful Passes: 96
Expected Threat: 0.35
Progression via pass: 7.57
Progression via carry: 3.68 https://t.co/PCier1bA0r",1749116935412007193
['1749116918693544170'],2024-01-21T17:09:05.000Z,"Bayern 0 : 1 Werder Bremen

▪ Pass directness: 29.8 - 35.6
▪ 10+ pass sequences: 35 - 6
▪ Goalkick length: 17.5 - 28.2
▪ Goalkick progr.: 75.1 - 36.9 https://t.co/JfofRWizbX",1749116918693544170
['1749116872359129271'],2024-01-21T17:08:54.000Z,"Bayern 0 : 1 Werder Bremen

▪ Penbox shots: 14 - 5
▪ Deep completions: 24 - 10
▪ Buildup completion: 92.9% - 78.2%
▪ PPDA: 7.0 - 16.3
▪ High turnovers: 9 - 0 https://t.co/hRgjJPiCA7",1749116872359129271
['1749116823004643331'],2024-01-21T17:08:42.000Z,"Bayern 0 : 1 Werder Bremen

▪ xG: 1.65 - 0.47
▪ xThreat: 2.87 - 1.01
▪ Possession: 67.8% - 32.2%
▪ Field Tilt: 83.6% - 16.4%
▪ Def Action Height: 47.6 - 32.8

#msbot_ger #bundesliga https://t.co/8vFKK6241X",1749116823004643331
['1749116743149367537'],2024-01-21T17:08:23.000Z,"Sheff Utd 2 : 2 West Ham

▪ xG: 2.68 - 2.19
▪ xThreat: 1.76 - 1.16
▪ Possession: 57.2% - 42.8%
▪ Field Tilt: 60.7% - 39.3%
▪ Def Action Height: 51.0 - 42.6

#msbot_eng #epl https://t.co/CQMeDdbrxF",1749116743149367537
['1748826654276006144'],2024-01-20T21:55:40.000Z,"Yacine Adli vs. Udinese

Successful Passes: 76
Expected Threat: 0.24
Progression via pass: 5.52
Progression via carry: 2.68 https://t.co/UWxwBp1t6Q",1748826654276006144
['1748826640099254388'],2024-01-20T21:55:37.000Z,"Udinese 2 : 3 Milan

▪ Pass directness: 39.0 - 28.7
▪ 10+ pass sequences: 2 - 25
▪ Goalkick length: 59.8 - 27.6
▪ Goalkick progr.: 0.0 - 60.7 https://t.co/ssR6TuiKwq",1748826640099254388
['1748826598785368513'],2024-01-20T21:55:27.000Z,"Udinese 2 : 3 Milan

▪ Penbox shots: 4 - 13
▪ Deep completions: 6 - 10
▪ Buildup completion: 65.7% - 88.0%
▪ PPDA: 12.4 - 4.2
▪ High turnovers: 5 - 4 https://t.co/pqHWXGGdHM",1748826598785368513
['1748826551872077893'],2024-01-20T21:55:16.000Z,"Udinese 2 : 3 Milan

▪ xG: 0.99 - 2.81
▪ xThreat: 0.83 - 1.45
▪ Possession: 30.8% - 69.2%
▪ Field Tilt: 44.7% - 55.3%
▪ Def Action Height: 42.3 - 44.3

#msbot_ita #seriea https://t.co/LCbHobAzjF",1748826551872077893
['1748792163654361130'],2024-01-20T19:38:37.000Z,"Álex Grimaldo vs. Leipzig

Successful Passes: 63
Expected Threat: 1.07
Progression via pass: 6.33
Progression via carry: 1.79 https://t.co/nBaODhASUb",1748792163654361130
['1748792149494370786'],2024-01-20T19:38:34.000Z,"Leipzig 2 : 3 Leverkusen

▪ Pass directness: 28.7 - 29.7
▪ 10+ pass sequences: 14 - 22
▪ Goalkick length: 34.7 - 22.4
▪ Goalkick progr.: 53.8 - 52.2 https://t.co/LFrJBoCyu7",1748792149494370786
['1748792103218638916'],2024-01-20T19:38:23.000Z,"Leipzig 2 : 3 Leverkusen

▪ Penbox shots: 8 - 12
▪ Deep completions: 12 - 20
▪ Buildup completion: 83.6% - 91.1%
▪ PPDA: 12.2 - 8.5
▪ High turnovers: 9 - 6 https://t.co/pLjZedsPlS",1748792103218638916
['1748792060218687577'],2024-01-20T19:38:12.000Z,"Leipzig 2 : 3 Leverkusen

▪ xG: 1.23 - 2.01
▪ xThreat: 1.1 - 2.52
▪ Possession: 40.4% - 59.6%
▪ Field Tilt: 34.3% - 65.7%
▪ Def Action Height: 40.1 - 41.3

#msbot_ger #bundesliga https://t.co/cIxxuqK1Cs",1748792060218687577
['1748791914453995850'],2024-01-20T19:37:38.000Z,"Brentford 3 : 2 N. Forest

▪ xG: 2.29 - 0.95
▪ xThreat: 1.72 - 1.58
▪ Possession: 48.5% - 51.5%
▪ Field Tilt: 41.9% - 58.1%
▪ Def Action Height: 45.7 - 45.6

#msbot_eng #epl https://t.co/Rvs6c0Kqct",1748791914453995850
['1748716650982256859'],2024-01-20T14:38:33.000Z,"Oleksandr Zinchenko vs. C. Palace

Successful Passes: 79
Expected Threat: 0.2
Progression via pass: 7.38
Progression via carry: 2.36 https://t.co/BYXGTXbrb0",1748716650982256859
['1748716636004360378'],2024-01-20T14:38:30.000Z,"Arsenal 5 : 0 C. Palace

▪ Pass directness: 31.7 - 28.9
▪ 10+ pass sequences: 25 - 7
▪ Goalkick length: 11.0 - 54.2
▪ Goalkick progr.: 37.1 - 17.1 https://t.co/7zxPfXVqa4",1748716636004360378
['1748716593838956696'],2024-01-20T14:38:20.000Z,"Arsenal 5 : 0 C. Palace

▪ Penbox shots: 13 - 3
▪ Deep completions: 21 - 1
▪ Buildup completion: 86.8% - 78.4%
▪ PPDA: 8.2 - 15.4
▪ High turnovers: 5 - 6 https://t.co/stfnGp2EhT",1748716593838956696
['1748716553410084952'],2024-01-20T14:38:10.000Z,"Arsenal 5 : 0 C. Palace

▪ xG: 3.47 - 0.4
▪ xThreat: 2.53 - 0.63
▪ Possession: 60.4% - 39.6%
▪ Field Tilt: 70.7% - 29.3%
▪ Def Action Height: 48.8 - 41.5

#msbot_eng #epl https://t.co/Y8n1hEoCtt",1748716553410084952
['1747383873678573843'],2024-01-16T22:22:34.000Z,"Filip Kostic vs. Sassuolo

Successful Passes: 37
Expected Threat: 0.33
Progression via pass: 3.61
Progression via carry: 1.69 https://t.co/JRt5YFgBUr",1747383873678573843
['1747383861045252530'],2024-01-16T22:22:31.000Z,"Juventus 3 : 0 Sassuolo

▪ Pass directness: 30.0 - 24.7
▪ 10+ pass sequences: 17 - 22
▪ Goalkick length: 35.9 - 13.2
▪ Goalkick progr.: 44.2 - 28.7 https://t.co/NxGn6M3N2e",1747383861045252530
['1747383797417750777'],2024-01-16T22:22:16.000Z,"Juventus 3 : 0 Sassuolo

▪ Penbox shots: 6 - 2
▪ Deep completions: 6 - 8
▪ Buildup completion: 83.1% - 88.0%
▪ PPDA: 15.0 - 9.9
▪ High turnovers: 6 - 3 https://t.co/R4Bx1yc5PE",1747383797417750777
['1747383744858914851'],2024-01-16T22:22:04.000Z,"Juventus 3 : 0 Sassuolo

▪ xG: 1.18 - 0.4
▪ xThreat: 1.09 - 0.85
▪ Possession: 46.3% - 53.7%
▪ Field Tilt: 57.0% - 43.0%
▪ Def Action Height: 41.3 - 50.1

#msbot_ita #seriea https://t.co/ImBLW4kCdL",1747383744858914851
['1746653355991277718'],2024-01-14T21:59:45.000Z,"Davide Calabria vs. Roma

Successful Passes: 64
Expected Threat: 0.21
Progression via pass: 6.09
Progression via carry: 3.05 https://t.co/2Z59rlkAwr",1746653355991277718
['1746653340556292531'],2024-01-14T21:59:42.000Z,"Milan 3 : 1 Roma

▪ Pass directness: 30.2 - 28.6
▪ 10+ pass sequences: 18 - 18
▪ Goalkick length: 10.6 - 36.0
▪ Goalkick progr.: 56.3 - 26.9 https://t.co/1O5dsKc0kh",1746653340556292531
['1746653291713556659'],2024-01-14T21:59:30.000Z,"Milan 3 : 1 Roma

▪ Penbox shots: 12 - 5
▪ Deep completions: 12 - 9
▪ Buildup completion: 89.0% - 86.1%
▪ PPDA: 13.1 - 9.6
▪ High turnovers: 8 - 0 https://t.co/o8WcvPkADq",1746653291713556659
['1746653248805843096'],2024-01-14T21:59:20.000Z,"Milan 3 : 1 Roma

▪ xG: 1.45 - 1.27
▪ xThreat: 1.37 - 1.0
▪ Possession: 48.0% - 52.0%
▪ Field Tilt: 49.8% - 50.2%
▪ Def Action Height: 45.7 - 44.8

#msbot_ita #seriea https://t.co/8K4eLmuUyR",1746653248805843096
['1746649886773346407'],2024-01-14T21:45:58.000Z,"Ousmane Dembélé vs. Lens

Successful Passes: 52
Expected Threat: 0.3
Progression via pass: 5.47
Progression via carry: 4.28 https://t.co/T2mLATo35K",1746649886773346407
['1746649873121001976'],2024-01-14T21:45:55.000Z,"Lens 0 : 2 PSG

▪ Pass directness: 35.7 - 25.1
▪ 10+ pass sequences: 11 - 26
▪ Goalkick length: 32.3 - 22.1
▪ Goalkick progr.: 44.6 - 50.3 https://t.co/CN5U45tS2u",1746649873121001976
['1746649818003574823'],2024-01-14T21:45:42.000Z,"Lens 0 : 2 PSG

▪ Penbox shots: 12 - 9
▪ Deep completions: 10 - 14
▪ Buildup completion: 80.5% - 92.1%
▪ PPDA: 19.0 - 7.6
▪ High turnovers: 2 - 6 https://t.co/e6QlLk0fok",1746649818003574823
['1746649770771509433'],2024-01-14T21:45:31.000Z,"Lens 0 : 2 PSG

▪ xG: 2.6 - 1.43
▪ xThreat: 1.24 - 1.53
▪ Possession: 34.5% - 65.5%
▪ Field Tilt: 28.0% - 72.0%
▪ Def Action Height: 36.6 - 44.4

#msbot_fra #ligue1 https://t.co/XLS6SBuSan",1746649770771509433
['1746601277289820430'],2024-01-14T18:32:49.000Z,"Pedro Porro vs. Man Utd

Successful Passes: 55
Expected Threat: 0.86
Progression via pass: 4.73
Progression via carry: 1.95 https://t.co/vZuJj3xVBH",1746601277289820430
['1746601264400761261'],2024-01-14T18:32:46.000Z,"Man Utd 2 : 2 Spurs

▪ Pass directness: 30.7 - 32.3
▪ 10+ pass sequences: 5 - 16
▪ Goalkick length: 39.0 - 23.0
▪ Goalkick progr.: 67.9 - 56.0 https://t.co/Mr7Gp0vf8Y",1746601264400761261
['1746601209774190906'],2024-01-14T18:32:33.000Z,"Man Utd 2 : 2 Spurs

▪ Penbox shots: 6 - 11
▪ Deep completions: 7 - 4
▪ Buildup completion: 79.4% - 90.4%
▪ PPDA: 18.0 - 6.3
▪ High turnovers: 5 - 6 https://t.co/PEJCvFdfC9",1746601209774190906
['1746601157785751607'],2024-01-14T18:32:20.000Z,"Man Utd 2 : 2 Spurs

▪ xG: 0.6 - 1.38
▪ xThreat: 1.06 - 1.74
▪ Possession: 37.0% - 63.0%
▪ Field Tilt: 37.9% - 62.1%
▪ Def Action Height: 43.6 - 46.4

#msbot_eng #epl https://t.co/ekQsjyG9VQ",1746601157785751607
['1746566792271827349'],2024-01-14T16:15:47.000Z,"Everton 0 : 0 Aston Villa

▪ xG: 0.99 - 1.82
▪ xThreat: 0.85 - 1.66
▪ Possession: 31.5% - 68.5%
▪ Field Tilt: 33.0% - 67.0%
▪ Def Action Height: 50.3 - 48.1

#msbot_eng #epl https://t.co/O1fhIEFYk8",1746566792271827349
['1746287174046400554'],2024-01-13T21:44:41.000Z,"Matteo Pessina vs. Inter

Successful Passes: 57
Expected Threat: 0.2
Progression via pass: 3.59
Progression via carry: 1.78 https://t.co/pHHK2hFNx0",1746287174046400554
['1746287148079444006'],2024-01-13T21:44:35.000Z,"Monza 1 : 5 Inter

▪ Pass directness: 24.9 - 31.5
▪ 10+ pass sequences: 21 - 12
▪ Goalkick length: 36.1 - 14.0
▪ Goalkick progr.: 44.2 - 50.6 https://t.co/m5rnIuRQhf",1746287148079444006
['1746287104420987370'],2024-01-13T21:44:24.000Z,"Monza 1 : 5 Inter

▪ Penbox shots: 4 - 11
▪ Deep completions: 2 - 16
▪ Buildup completion: 90.0% - 86.5%
▪ PPDA: 10.4 - 13.4
▪ High turnovers: 4 - 7 https://t.co/cjyAZhcufy",1746287104420987370
['1746287064642187743'],2024-01-13T21:44:15.000Z,"Monza 1 : 5 Inter

▪ xG: 1.05 - 4.48
▪ xThreat: 0.9 - 1.56
▪ Possession: 56.9% - 43.1%
▪ Field Tilt: 46.8% - 53.2%
▪ Def Action Height: 38.6 - 46.6

#msbot_ita #seriea https://t.co/4MCs9NkruT",1746287064642187743
['1746255634939654350'],2024-01-13T19:39:21.000Z,"Rodri vs. Newcastle

Successful Passes: 130
Expected Threat: 0.46
Progression via pass: 9.65
Progression via carry: 3.88 https://t.co/zLlGb9oMu3",1746255634939654350
['1746255617734705325'],2024-01-13T19:39:17.000Z,"Newcastle 2 : 3 Man City

▪ Pass directness: 36.4 - 26.1
▪ 10+ pass sequences: 3 - 32
▪ Goalkick length: 43.1 - 28.8
▪ Goalkick progr.: 35.8 - 27.6 https://t.co/4qLDk8KP98",1746255617734705325
['1746255573132472653'],2024-01-13T19:39:07.000Z,"Newcastle 2 : 3 Man City

▪ Penbox shots: 10 - 15
▪ Deep completions: 10 - 28
▪ Buildup completion: 74.7% - 91.0%
▪ PPDA: 16.3 - 9.5
▪ High turnovers: 8 - 7 https://t.co/Nh62vi9Rsq",1746255573132472653
['1746255524885352670'],2024-01-13T19:38:55.000Z,"Newcastle 2 : 3 Man City

▪ xG: 1.11 - 2.38
▪ xThreat: 1.14 - 2.43
▪ Possession: 28.3% - 71.7%
▪ Field Tilt: 14.8% - 85.2%
▪ Def Action Height: 33.9 - 55.1

#msbot_eng #epl https://t.co/wBmkVFs7mp",1746255524885352670
['1746208492825018589'],2024-01-13T16:32:02.000Z,"Granit Xhaka vs. Augsburg

Successful Passes: 112
Expected Threat: 0.44
Progression via pass: 10.1
Progression via carry: 3.25 https://t.co/9LY0FZZjw6",1746208492825018589
['1746208473099239444'],2024-01-13T16:31:57.000Z,"Augsburg 0 : 1 Leverkusen

▪ Pass directness: 35.4 - 29.3
▪ 10+ pass sequences: 5 - 34
▪ Goalkick length: 22.1 - 25.4
▪ Goalkick progr.: 37.5 - 69.7 https://t.co/MgrxkPFEo1",1746208473099239444
['1746208429927170233'],2024-01-13T16:31:47.000Z,"Augsburg 0 : 1 Leverkusen

▪ Penbox shots: 2 - 13
▪ Deep completions: 5 - 19
▪ Buildup completion: 77.5% - 90.8%
▪ PPDA: 17.6 - 7.7
▪ High turnovers: 6 - 6 https://t.co/Lg6EQv6GMI",1746208429927170233
['1746208371534106720'],2024-01-13T16:31:33.000Z,"Augsburg 0 : 1 Leverkusen

▪ xG: 0.33 - 2.11
▪ xThreat: 0.73 - 2.6
▪ Possession: 24.3% - 75.7%
▪ Field Tilt: 11.0% - 89.0%
▪ Def Action Height: 41.7 - 55.0

#msbot_ger #bundesliga https://t.co/I72W3tBdVL",1746208371534106720
['1746179195716469016'],2024-01-13T14:35:37.000Z,"Willian vs. Chelsea

Successful Passes: 45
Expected Threat: 0.38
Progression via pass: 6.85
Progression via carry: 3.13 https://t.co/NTeQ5TxH6o",1746179195716469016
"Chelsea 1 : 0 Fulham

▪ Pass directness: 33.3 - 31.2
▪ 10+ pass sequences: 17 - 10
▪ Goalkick length: 32.4 - 14.4
▪ Goalkick progr.: 24.8 - 47.7 https://t.co/s0QqKWMzGq",1746179184190451768,['1746179184190451768'],2024-01-13T14:35:34.000Z
"Chelsea 1 : 0 Fulham

▪ Penbox shots: 10 - 7
▪ Deep completions: 18 - 15
▪ Buildup completion: 85.4% - 79.7%
▪ PPDA: 7.5 - 9.6
▪ High turnovers: 7 - 6 https://t.co/VXsDFv6Arp",1746179142985687071,['1746179142985687071'],2024-01-13T14:35:24.000Z
"Chelsea 1 : 0 Fulham

▪ xG: 2.0 - 0.83
▪ xThreat: 1.83 - 1.46
▪ Possession: 55.1% - 44.9%
▪ Field Tilt: 58.3% - 41.7%
▪ Def Action Height: 52.8 - 36.6

#msbot_eng #epl https://t.co/jucpTURBxF",1746179092083581126,['1746179092083581126'],2024-01-13T14:35:12.000Z
"Burnley 1 : 1 Luton

▪ xG: 1.55 - 1.12
▪ xThreat: 1.01 - 1.28
▪ Possession: 39.3% - 60.7%
▪ Field Tilt: 40.0% - 60.0%
▪ Def Action Height: 40.1 - 45.6

#msbot_eng #epl https://t.co/tRj3OU5qdX",1745925651356696580,['1745925651356696580'],2024-01-12T21:48:07.000Z
"Joshua Kimmich vs. Hoffenheim

Successful Passes: 83
Expected Threat: 0.45
Progression via pass: 7.67
Progression via carry: 1.7 https://t.co/I8ly9CCQvu",1745922063540670847,['1745922063540670847'],2024-01-12T21:33:52.000Z
"Bayern 3 : 0 Hoffenheim

▪ Pass directness: 28.5 - 33.4
▪ 10+ pass sequences: 21 - 9
▪ Goalkick length: 28.7 - 21.8
▪ Goalkick progr.: 45.6 - 27.4 https://t.co/Rfm28jggs6",1745922045521887354,['1745922045521887354'],2024-01-12T21:33:47.000Z
"Bayern 3 : 0 Hoffenheim

▪ Penbox shots: 17 - 5
▪ Deep completions: 28 - 9
▪ Buildup completion: 92.7% - 82.0%
▪ PPDA: 6.8 - 22.9
▪ High turnovers: 14 - 3 https://t.co/6ToUfdoT4j",1745921998008779256,['1745921998008779256'],2024-01-12T21:33:36.000Z
"Bayern 3 : 0 Hoffenheim

▪ xG: 2.78 - 1.49
▪ xThreat: 2.28 - 1.23
▪ Possession: 61.1% - 38.9%
▪ Field Tilt: 80.6% - 19.4%
▪ Def Action Height: 64.0 - 29.8

#msbot_ger #bundesliga https://t.co/eg65Aj35vh",1745921949602402353,['1745921949602402353'],2024-01-12T21:33:25.000Z
"Ibrahima Konaté vs. Fulham

Successful Passes: 97
Expected Threat: 0.2
Progression via pass: 7.85
Progression via carry: 3.78 https://t.co/rCHWgJXqfn",1745204152400290047,['1745204152400290047'],2024-01-10T22:01:08.000Z
"Liverpool 2 : 1 Fulham

▪ Pass directness: 27.3 - 33.7
▪ 10+ pass sequences: 27 - 5
▪ Goalkick length: 16.7 - 47.5
▪ Goalkick progr.: 72.0 - 30.0 https://t.co/wVoVpM5L78",1745204136940085296,['1745204136940085296'],2024-01-10T22:01:05.000Z
"Liverpool 2 : 1 Fulham

▪ Penbox shots: 8 - 5
▪ Deep completions: 18 - 4
▪ Buildup completion: 89.3% - 72.8%
▪ PPDA: 7.0 - 15.3
▪ High turnovers: 8 - 5 https://t.co/neHxEpRLTZ",1745204093239668777,['1745204093239668777'],2024-01-10T22:00:54.000Z
"Liverpool 2 : 1 Fulham

▪ xG: 1.48 - 0.26
▪ xThreat: 1.59 - 0.78
▪ Possession: 66.2% - 33.8%
▪ Field Tilt: 77.8% - 22.2%
▪ Def Action Height: 50.2 - 32.9 https://t.co/slmfaXkQEG",1745204052542280035,['1745204052542280035'],2024-01-10T22:00:45.000Z
"Axel Disasi vs. Middlesbrough

Successful Passes: 115
Expected Threat: 0.24
Progression via pass: 9.54
Progression via carry: 4.74 https://t.co/RXlqoiHqvU",1744843050369872173,['1744843050369872173'],2024-01-09T22:06:15.000Z
"Middlesbrough 1 : 0 Chelsea

▪ Pass directness: 35.5 - 25.8
▪ 10+ pass sequences: 5 - 30
▪ Goalkick length: 53.0 - 24.5
▪ Goalkick progr.: 32.3 - 78.7 https://t.co/XZLlfxhmOo",1744843034104336867,['1744843034104336867'],2024-01-09T22:06:11.000Z
"Middlesbrough 1 : 0 Chelsea

▪ Penbox shots: 3 - 10
▪ Deep completions: 2 - 10
▪ Buildup completion: 74.1% - 92.8%
▪ PPDA: 14.4 - 5.8
▪ High turnovers: 4 - 14 https://t.co/AzKAatDa59",1744842990433206624,['1744842990433206624'],2024-01-09T22:06:01.000Z
"Middlesbrough 1 : 0 Chelsea

▪ xG: 0.61 - 2.48
▪ xThreat: 0.67 - 1.61
▪ Possession: 29.3% - 70.7%
▪ Field Tilt: 14.8% - 85.2%
▪ Def Action Height: 41.0 - 60.5 https://t.co/TjD51hj0HB",1744842945419940235,['1744842945419940235'],2024-01-09T22:05:50.000Z
"Raphaël Varane vs. Wigan

Successful Passes: 94
Expected Threat: 0.2
Progression via pass: 8.32
Progression via carry: 4.4 https://t.co/a5nA7pBRj5",1744484663618658416,['1744484663618658416'],2024-01-08T22:22:09.000Z
"Wigan 0 : 2 Man Utd

▪ Pass directness: 29.9 - 27.7
▪ 10+ pass sequences: 10 - 32
▪ Goalkick length: 52.4 - 20.7
▪ Goalkick progr.: 24.6 - 91.6 https://t.co/VFtH9BgSrI",1744484647390880000,['1744484647390880000'],2024-01-08T22:22:05.000Z
"Wigan 0 : 2 Man Utd

▪ Penbox shots: 4 - 20
▪ Deep completions: 3 - 17
▪ Buildup completion: 80.4% - 91.0%
▪ PPDA: 17.0 - 6.1
▪ High turnovers: 1 - 10 https://t.co/nfhlYACsno",1744484595788399005,['1744484595788399005'],2024-01-08T22:21:53.000Z
"Wigan 0 : 2 Man Utd

▪ xG: 1.23 - 4.62
▪ xThreat: 0.7 - 2.12
▪ Possession: 33.7% - 66.3%
▪ Field Tilt: 15.3% - 84.7%
▪ Def Action Height: 36.7 - 55.0 https://t.co/a4msZcVSVn",1744484546522021994,['1744484546522021994'],2024-01-08T22:21:41.000Z
"Weston McKennie vs. Salernitana

Successful Passes: 52
Expected Threat: 0.44
Progression via pass: 7.18
Progression via carry: 3.02 https://t.co/5xcJGVPx3t",1744073610183217177,['1744073610183217177'],2024-01-07T19:08:46.000Z
"Salernitana 1 : 2 Juventus

▪ Pass directness: 35.1 - 26.0
▪ 10+ pass sequences: 5 - 26
▪ Goalkick length: 63.6 - 43.2
▪ Goalkick progr.: 19.7 - 45.5 https://t.co/6ye7Af8Zut",1744073593896800504,['1744073593896800504'],2024-01-07T19:08:42.000Z
"Salernitana 1 : 2 Juventus

▪ Penbox shots: 5 - 13
▪ Deep completions: 8 - 18
▪ Buildup completion: 68.1% - 88.7%
▪ PPDA: 17.0 - 6.8
▪ High turnovers: 0 - 7 https://t.co/3k0lDYJhpk",1744073535650418783,['1744073535650418783'],2024-01-07T19:08:28.000Z
"Salernitana 1 : 2 Juventus

▪ xG: 0.86 - 1.86
▪ xThreat: 1.09 - 2.27
▪ Possession: 30.2% - 69.8%
▪ Field Tilt: 16.4% - 83.6%
▪ Def Action Height: 42.9 - 50.7

#msbot_ita #seriea https://t.co/GEaNKBmCmI",1744073473071477072,['1744073473071477072'],2024-01-07T19:08:13.000Z
"Trent Alexander-Arnold vs. Arsenal

Successful Passes: 45
Expected Threat: 0.37
Progression via pass: 5.43
Progression via carry: 1.16 https://t.co/fnFoWSZ4LI",1744063055020069353,['1744063055020069353'],2024-01-07T18:26:50.000Z
